Benchmarks of simstr, version 1.8.1
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler MSVC 19.44.35213.0
2026-03-22T13:57:22+03:00
Running benchStr.exe
Run on (32 X 2494 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string copy{str_with_len_N};/16_median                                                                         83.4 ns         83.7 ns            4
std::string copy{str_with_len_N};/16_stddev                                                                         1.76 ns         2.01 ns            4
std::string copy{str_with_len_N};/16_cv                                                                             2.11 %          2.41 %             4
std::string copy{str_with_len_N};/23_mean                                                                           82.0 ns         82.0 ns            4
std::string copy{str_with_len_N};/23_median                                                                         81.8 ns         82.0 ns            4
std::string copy{str_with_len_N};/23_stddev                                                                         1.56 ns         2.01 ns            4
std::string copy{str_with_len_N};/23_cv                                                                             1.90 %          2.46 %             4
std::string copy{str_with_len_N};/24_mean                                                                           83.5 ns         83.7 ns            4
std::string copy{str_with_len_N};/24_median                                                                         83.4 ns         83.7 ns            4
std::string copy{str_with_len_N};/24_stddev                                                                        0.829 ns         1.42 ns            4
std::string copy{str_with_len_N};/24_cv                                                                             0.99 %          1.70 %             4
std::string copy{str_with_len_N};/32_mean                                                                           89.4 ns         88.5 ns            4
std::string copy{str_with_len_N};/32_median                                                                         89.9 ns         88.1 ns            4
std::string copy{str_with_len_N};/32_stddev                                                                         1.35 ns         1.67 ns            4
std::string copy{str_with_len_N};/32_cv                                                                             1.50 %          1.89 %             4
std::string copy{str_with_len_N};/64_mean                                                                           90.6 ns         90.5 ns            4
std::string copy{str_with_len_N};/64_median                                                                         86.7 ns         86.8 ns            4
std::string copy{str_with_len_N};/64_stddev                                                                         9.13 ns         9.57 ns            4
std::string copy{str_with_len_N};/64_cv                                                                            10.07 %         10.57 %             4
std::string copy{str_with_len_N};/128_mean                                                                          90.0 ns         90.0 ns            4
std::string copy{str_with_len_N};/128_median                                                                        89.9 ns         90.0 ns            4
std::string copy{str_with_len_N};/128_stddev                                                                       0.893 ns         1.71 ns            4
std::string copy{str_with_len_N};/128_cv                                                                            0.99 %          1.90 %             4
std::string copy{str_with_len_N};/256_mean                                                                          91.8 ns         92.0 ns            4
std::string copy{str_with_len_N};/256_median                                                                        91.7 ns         91.6 ns            4
std::string copy{str_with_len_N};/256_stddev                                                                        3.06 ns         3.60 ns            4
std::string copy{str_with_len_N};/256_cv                                                                            3.34 %          3.91 %             4
std::string copy{str_with_len_N};/512_mean                                                                          96.2 ns         95.7 ns            4
std::string copy{str_with_len_N};/512_median                                                                        95.8 ns         96.3 ns            4
std::string copy{str_with_len_N};/512_stddev                                                                        1.01 ns         1.05 ns            4
std::string copy{str_with_len_N};/512_cv                                                                            1.05 %          1.09 %             4
std::string copy{str_with_len_N};/1024_mean                                                                          102 ns          102 ns            4
std::string copy{str_with_len_N};/1024_median                                                                        102 ns          103 ns            4
std::string copy{str_with_len_N};/1024_stddev                                                                       5.76 ns         5.50 ns            4
std::string copy{str_with_len_N};/1024_cv                                                                           5.65 %          5.39 %             4
std::string copy{str_with_len_N};/2048_mean                                                                          132 ns          132 ns            4
std::string copy{str_with_len_N};/2048_median                                                                        132 ns          131 ns            4
std::string copy{str_with_len_N};/2048_stddev                                                                       2.82 ns         4.19 ns            4
std::string copy{str_with_len_N};/2048_cv                                                                           2.13 %          3.17 %             4
std::string copy{str_with_len_N};/4096_mean                                                                          184 ns          182 ns            4
std::string copy{str_with_len_N};/4096_median                                                                        182 ns          182 ns            4
std::string copy{str_with_len_N};/4096_stddev                                                                       4.95 ns         4.95 ns            4
std::string copy{str_with_len_N};/4096_cv                                                                           2.69 %          2.72 %             4
stringa copy{str_with_len_N};/15_mean                                                                               4.04 ns         4.01 ns            4
stringa copy{str_with_len_N};/15_median                                                                             4.05 ns         4.01 ns            4
stringa copy{str_with_len_N};/15_stddev                                                                            0.033 ns        0.071 ns            4
stringa copy{str_with_len_N};/15_cv                                                                                 0.83 %          1.77 %             4
stringa copy{str_with_len_N};/16_mean                                                                               4.07 ns         4.08 ns            4
stringa copy{str_with_len_N};/16_median                                                                             4.08 ns         4.05 ns            4
stringa copy{str_with_len_N};/16_stddev                                                                            0.086 ns        0.083 ns            4
stringa copy{str_with_len_N};/16_cv                                                                                 2.11 %          2.05 %             4
stringa copy{str_with_len_N};/23_mean                                                                               4.09 ns         4.08 ns            4
stringa copy{str_with_len_N};/23_median                                                                             4.09 ns         4.08 ns            4
stringa copy{str_with_len_N};/23_stddev                                                                            0.073 ns        0.074 ns            4
stringa copy{str_with_len_N};/23_cv                                                                                 1.79 %          1.81 %             4
stringa copy{str_with_len_N};/24_mean                                                                               18.8 ns         18.6 ns            4
stringa copy{str_with_len_N};/24_median                                                                             18.8 ns         18.8 ns            4
stringa copy{str_with_len_N};/24_stddev                                                                            0.284 ns        0.384 ns            4
stringa copy{str_with_len_N};/24_cv                                                                                 1.51 %          2.06 %             4
stringa copy{str_with_len_N};/32_mean                                                                               18.6 ns         18.5 ns            4
stringa copy{str_with_len_N};/32_median                                                                             18.5 ns         18.4 ns            4
stringa copy{str_with_len_N};/32_stddev                                                                            0.266 ns        0.209 ns            4
stringa copy{str_with_len_N};/32_cv                                                                                 1.43 %          1.13 %             4
stringa copy{str_with_len_N};/64_mean                                                                               18.6 ns         18.4 ns            4
stringa copy{str_with_len_N};/64_median                                                                             18.6 ns         18.4 ns            4
stringa copy{str_with_len_N};/64_stddev                                                                            0.088 ns        0.342 ns            4
stringa copy{str_with_len_N};/64_cv                                                                                 0.47 %          1.86 %             4
stringa copy{str_with_len_N};/128_mean                                                                              18.6 ns         18.6 ns            4
stringa copy{str_with_len_N};/128_median                                                                            18.6 ns         18.6 ns            4
stringa copy{str_with_len_N};/128_stddev                                                                           0.111 ns        0.242 ns            4
stringa copy{str_with_len_N};/128_cv                                                                                0.60 %          1.30 %             4
stringa copy{str_with_len_N};/256_mean                                                                              18.7 ns         18.4 ns            4
stringa copy{str_with_len_N};/256_median                                                                            18.7 ns         18.4 ns            4
stringa copy{str_with_len_N};/256_stddev                                                                           0.154 ns        0.342 ns            4
stringa copy{str_with_len_N};/256_cv                                                                                0.82 %          1.86 %             4
stringa copy{str_with_len_N};/512_mean                                                                              19.1 ns         18.9 ns            4
stringa copy{str_with_len_N};/512_median                                                                            18.7 ns         18.8 ns            4
stringa copy{str_with_len_N};/512_stddev                                                                           0.790 ns        0.527 ns            4
stringa copy{str_with_len_N};/512_cv                                                                                4.14 %          2.78 %             4
stringa copy{str_with_len_N};/1024_mean                                                                             18.7 ns         18.5 ns            4
stringa copy{str_with_len_N};/1024_median                                                                           18.7 ns         18.4 ns            4
stringa copy{str_with_len_N};/1024_stddev                                                                          0.105 ns        0.209 ns            4
stringa copy{str_with_len_N};/1024_cv                                                                               0.56 %          1.13 %             4
stringa copy{str_with_len_N};/2048_mean                                                                             18.7 ns         18.6 ns            4
stringa copy{str_with_len_N};/2048_median                                                                           18.7 ns         18.6 ns            4
stringa copy{str_with_len_N};/2048_stddev                                                                          0.170 ns        0.242 ns            4
stringa copy{str_with_len_N};/2048_cv                                                                               0.91 %          1.30 %             4
stringa copy{str_with_len_N};/4096_mean                                                                             18.7 ns         18.7 ns            4
stringa copy{str_with_len_N};/4096_median                                                                           18.7 ns         18.8 ns            4
stringa copy{str_with_len_N};/4096_stddev                                                                          0.084 ns        0.192 ns            4
stringa copy{str_with_len_N};/4096_cv                                                                               0.45 %          1.03 %             4
lstringa<16> copy{str_with_len_N};/15_mean                                                                          4.06 ns         4.06 ns            4
lstringa<16> copy{str_with_len_N};/15_median                                                                        4.05 ns         4.04 ns            4
lstringa<16> copy{str_with_len_N};/15_stddev                                                                       0.063 ns        0.087 ns            4
lstringa<16> copy{str_with_len_N};/15_cv                                                                            1.55 %          2.14 %             4
lstringa<16> copy{str_with_len_N};/16_mean                                                                          8.48 ns         8.46 ns            4
lstringa<16> copy{str_with_len_N};/16_median                                                                        8.49 ns         8.46 ns            4
lstringa<16> copy{str_with_len_N};/16_stddev                                                                       0.137 ns        0.101 ns            4
lstringa<16> copy{str_with_len_N};/16_cv                                                                            1.61 %          1.19 %             4
lstringa<16> copy{str_with_len_N};/23_mean                                                                          8.54 ns         8.50 ns            4
lstringa<16> copy{str_with_len_N};/23_median                                                                        8.56 ns         8.54 ns            4
lstringa<16> copy{str_with_len_N};/23_stddev                                                                       0.063 ns        0.087 ns            4
lstringa<16> copy{str_with_len_N};/23_cv                                                                            0.73 %          1.03 %             4
lstringa<16> copy{str_with_len_N};/24_mean                                                                          81.2 ns         81.1 ns            4
lstringa<16> copy{str_with_len_N};/24_median                                                                        80.9 ns         81.1 ns            4
lstringa<16> copy{str_with_len_N};/24_stddev                                                                        2.04 ns         2.25 ns            4
lstringa<16> copy{str_with_len_N};/24_cv                                                                            2.51 %          2.78 %             4
lstringa<16> copy{str_with_len_N};/32_mean                                                                          84.1 ns         84.1 ns            4
lstringa<16> copy{str_with_len_N};/32_median                                                                        84.2 ns         83.7 ns            4
lstringa<16> copy{str_with_len_N};/32_stddev                                                                       0.339 ns        0.872 ns            4
lstringa<16> copy{str_with_len_N};/32_cv                                                                            0.40 %          1.04 %             4
lstringa<16> copy{str_with_len_N};/64_mean                                                                          82.4 ns         82.1 ns            4
lstringa<16> copy{str_with_len_N};/64_median                                                                        82.3 ns         81.6 ns            4
lstringa<16> copy{str_with_len_N};/64_stddev                                                                        1.06 ns         1.05 ns            4
lstringa<16> copy{str_with_len_N};/64_cv                                                                            1.29 %          1.27 %             4
lstringa<16> copy{str_with_len_N};/128_mean                                                                         85.6 ns         85.4 ns            4
lstringa<16> copy{str_with_len_N};/128_median                                                                       85.4 ns         85.4 ns            4
lstringa<16> copy{str_with_len_N};/128_stddev                                                                       1.42 ns         1.42 ns            4
lstringa<16> copy{str_with_len_N};/128_cv                                                                           1.66 %          1.67 %             4
lstringa<16> copy{str_with_len_N};/256_mean                                                                         87.1 ns         86.8 ns            4
lstringa<16> copy{str_with_len_N};/256_median                                                                       87.3 ns         85.8 ns            4
lstringa<16> copy{str_with_len_N};/256_stddev                                                                       1.57 ns         2.09 ns            4
lstringa<16> copy{str_with_len_N};/256_cv                                                                           1.80 %          2.41 %             4
lstringa<16> copy{str_with_len_N};/512_mean                                                                         90.7 ns         90.0 ns            4
lstringa<16> copy{str_with_len_N};/512_median                                                                       91.2 ns         90.0 ns            4
lstringa<16> copy{str_with_len_N};/512_stddev                                                                       1.60 ns         1.71 ns            4
lstringa<16> copy{str_with_len_N};/512_cv                                                                           1.77 %          1.90 %             4
lstringa<16> copy{str_with_len_N};/1024_mean                                                                         101 ns          101 ns            4
lstringa<16> copy{str_with_len_N};/1024_median                                                                       100 ns          100 ns            4
lstringa<16> copy{str_with_len_N};/1024_stddev                                                                      5.75 ns         6.21 ns            4
lstringa<16> copy{str_with_len_N};/1024_cv                                                                          5.68 %          6.14 %             4
lstringa<16> copy{str_with_len_N};/2048_mean                                                                         135 ns          133 ns            4
lstringa<16> copy{str_with_len_N};/2048_median                                                                       136 ns          133 ns            4
lstringa<16> copy{str_with_len_N};/2048_stddev                                                                      5.54 ns         3.60 ns            4
lstringa<16> copy{str_with_len_N};/2048_cv                                                                          4.11 %          2.72 %             4
lstringa<16> copy{str_with_len_N};/4096_mean                                                                         196 ns          195 ns            4
lstringa<16> copy{str_with_len_N};/4096_median                                                                       196 ns          195 ns            4
lstringa<16> copy{str_with_len_N};/4096_stddev                                                                      2.72 ns         2.42 ns            4
lstringa<16> copy{str_with_len_N};/4096_cv                                                                          1.39 %          1.24 %             4
lstringa<512> copy{str_with_len_N};/15_mean                                                                         4.46 ns         4.45 ns            4
lstringa<512> copy{str_with_len_N};/15_median                                                                       4.47 ns         4.45 ns            4
lstringa<512> copy{str_with_len_N};/15_stddev                                                                      0.048 ns        0.083 ns            4
lstringa<512> copy{str_with_len_N};/15_cv                                                                           1.08 %          1.86 %             4
lstringa<512> copy{str_with_len_N};/16_mean                                                                         8.96 ns         8.89 ns            4
lstringa<512> copy{str_with_len_N};/16_median                                                                       9.02 ns         8.89 ns            4
lstringa<512> copy{str_with_len_N};/16_stddev                                                                      0.201 ns        0.121 ns            4
lstringa<512> copy{str_with_len_N};/16_cv                                                                           2.24 %          1.36 %             4
lstringa<512> copy{str_with_len_N};/23_mean                                                                         8.92 ns         8.89 ns            4
lstringa<512> copy{str_with_len_N};/23_median                                                                       8.89 ns         8.89 ns            4
lstringa<512> copy{str_with_len_N};/23_stddev                                                                      0.096 ns        0.121 ns            4
lstringa<512> copy{str_with_len_N};/23_cv                                                                           1.08 %          1.36 %             4
lstringa<512> copy{str_with_len_N};/24_mean                                                                         9.07 ns         9.00 ns            4
lstringa<512> copy{str_with_len_N};/24_median                                                                       9.14 ns         9.00 ns            4
lstringa<512> copy{str_with_len_N};/24_stddev                                                                      0.274 ns        0.342 ns            4
lstringa<512> copy{str_with_len_N};/24_cv                                                                           3.02 %          3.80 %             4
lstringa<512> copy{str_with_len_N};/32_mean                                                                         12.6 ns         12.6 ns            4
lstringa<512> copy{str_with_len_N};/32_median                                                                       12.6 ns         12.7 ns            4
lstringa<512> copy{str_with_len_N};/32_stddev                                                                      0.121 ns        0.267 ns            4
lstringa<512> copy{str_with_len_N};/32_cv                                                                           0.96 %          2.12 %             4
lstringa<512> copy{str_with_len_N};/64_mean                                                                         12.5 ns         12.6 ns            4
lstringa<512> copy{str_with_len_N};/64_median                                                                       12.5 ns         12.6 ns            4
lstringa<512> copy{str_with_len_N};/64_stddev                                                                      0.075 ns        0.000 ns            4
lstringa<512> copy{str_with_len_N};/64_cv                                                                           0.60 %          0.00 %             4
lstringa<512> copy{str_with_len_N};/128_mean                                                                        12.9 ns         12.9 ns            4
lstringa<512> copy{str_with_len_N};/128_median                                                                      12.9 ns         12.8 ns            4
lstringa<512> copy{str_with_len_N};/128_stddev                                                                     0.117 ns        0.140 ns            4
lstringa<512> copy{str_with_len_N};/128_cv                                                                          0.91 %          1.08 %             4
lstringa<512> copy{str_with_len_N};/256_mean                                                                        14.0 ns         14.0 ns            4
lstringa<512> copy{str_with_len_N};/256_median                                                                      14.0 ns         14.0 ns            4
lstringa<512> copy{str_with_len_N};/256_stddev                                                                     0.180 ns        0.140 ns            4
lstringa<512> copy{str_with_len_N};/256_cv                                                                          1.28 %          1.00 %             4
lstringa<512> copy{str_with_len_N};/512_mean                                                                        15.7 ns         15.6 ns            4
lstringa<512> copy{str_with_len_N};/512_median                                                                      15.6 ns         15.3 ns            4
lstringa<512> copy{str_with_len_N};/512_stddev                                                                     0.330 ns        0.575 ns            4
lstringa<512> copy{str_with_len_N};/512_cv                                                                          2.10 %          3.68 %             4
lstringa<512> copy{str_with_len_N};/1024_mean                                                                       95.0 ns         95.2 ns            4
lstringa<512> copy{str_with_len_N};/1024_median                                                                     94.7 ns         95.2 ns            4
lstringa<512> copy{str_with_len_N};/1024_stddev                                                                     1.84 ns         2.70 ns            4
lstringa<512> copy{str_with_len_N};/1024_cv                                                                         1.93 %          2.84 %             4
lstringa<512> copy{str_with_len_N};/2048_mean                                                                        128 ns          127 ns            4
lstringa<512> copy{str_with_len_N};/2048_median                                                                      128 ns          127 ns            4
lstringa<512> copy{str_with_len_N};/2048_stddev                                                                     3.74 ns         4.83 ns            4
lstringa<512> copy{str_with_len_N};/2048_cv                                                                         2.93 %          3.81 %             4
lstringa<512> copy{str_with_len_N};/4096_mean                                                                        193 ns          194 ns            4
lstringa<512> copy{str_with_len_N};/4096_median                                                                      193 ns          193 ns            4
lstringa<512> copy{str_with_len_N};/4096_stddev                                                                     1.56 ns         2.09 ns            4
lstringa<512> copy{str_with_len_N};/4096_cv                                                                         0.81 %          1.08 %             4
-----  Convert to int '1234567'  ---------/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_mean                                          31.9 ns         31.9 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_median                                        31.9 ns         31.7 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_stddev                                       0.552 ns        0.668 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_cv                                            1.73 %          2.09 %             4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_mean                     11.8 ns         11.8 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_median                   11.8 ns         11.7 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_stddev                  0.239 ns        0.140 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_cv                       2.02 %          1.18 %             4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                              16.8 ns         16.7 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                            16.8 ns         16.7 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                           0.164 ns        0.222 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                0.98 %          1.33 %             4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                                  15.6 ns         15.5 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                                15.5 ns         15.5 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                               0.378 ns        0.201 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                    2.43 %          1.30 %             4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                         14.8 ns         14.6 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                       14.8 ns         14.6 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                      0.360 ns        0.174 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                           2.43 %          1.20 %             4
-----  Convert to unsigned 'abcDef'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_mean                                             35.5 ns         35.5 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_median                                           35.4 ns         35.7 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_stddev                                          0.552 ns        0.768 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_cv                                               1.55 %          2.16 %             4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_mean                        8.96 ns         9.00 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_median                      8.95 ns         9.00 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_stddev                     0.173 ns        0.242 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_cv                          1.93 %          2.69 %             4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                 14.5 ns         14.5 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                               14.5 ns         14.6 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                              0.173 ns        0.301 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                   1.20 %          2.07 %             4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                     13.3 ns         13.3 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                                   13.4 ns         13.3 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                                  0.191 ns        0.267 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                       1.43 %          2.01 %             4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                            12.7 ns         12.6 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                          12.6 ns         12.6 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                         0.165 ns        0.140 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                              1.30 %          1.10 %             4
-----  Convert to int '    1234567'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_mean                                       45.6 ns         45.3 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_median                                     45.6 ns         45.5 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_stddev                                    0.831 ns         1.00 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_cv                                         1.82 %          2.21 %             4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_mean                                        22.4 ns         22.2 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_median                                      22.4 ns         22.2 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_stddev                                     0.187 ns        0.302 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_cv                                          0.84 %          1.36 %             4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_mean                                  19.1 ns         19.1 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_median                                19.1 ns         19.3 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_stddev                               0.164 ns        0.209 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_cv                                    0.86 %          1.09 %             4
-----  Convert to double '1234.567e10'  ---------/repeats:1                                                        0.000 ns        0.000 ns   1000000000000
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_mean                                    103 ns          103 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_median                                  103 ns          103 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_stddev                                0.220 ns        0.000 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_cv                                     0.21 %          0.00 %             4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_mean                       82.7 ns         82.0 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_median                     83.0 ns         82.0 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_stddev                     1.72 ns         2.01 ns            4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);_cv                         2.08 %          2.46 %             4
ssa s = "1234.567e10"; double res = *s.to_double()_mean                                                             37.7 ns         37.8 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_median                                                           37.7 ns         37.6 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_stddev                                                          0.248 ns        0.384 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_cv                                                               0.66 %          1.02 %             4
-- Append const literal of 16 bytes 64 times, 1024 total length --/repeats:1                                       0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << "abbaabbaabbaabba";_mean                                                          5722 ns         5685 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_median                                                        5712 ns         5650 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_stddev                                                        62.9 ns          134 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_cv                                                            1.10 %          2.35 %             4
std::string str; ... str += "abbaabbaabbaabba";_mean                                                                1306 ns         1295 ns            4
std::string str; ... str += "abbaabbaabbaabba";_median                                                              1306 ns         1303 ns            4
std::string str; ... str += "abbaabbaabbaabba";_stddev                                                              20.8 ns         30.1 ns            4
std::string str; ... str += "abbaabbaabbaabba";_cv                                                                  1.60 %          2.32 %             4
lstringa<8> str; ... str += "abbaabbaabbaabba";_mean                                                                 914 ns          905 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_median                                                               917 ns          910 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_stddev                                                              13.5 ns         20.0 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_cv                                                                  1.48 %          2.21 %             4
lstringa<128> str; ... str += "abbaabbaabbaabba";_mean                                                               542 ns          539 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_median                                                             537 ns          539 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_stddev                                                            12.9 ns         9.02 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_cv                                                                2.38 %          1.67 %             4
lstringa<512> str; ... str += "abbaabbaabbaabba";_mean                                                               364 ns          361 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_median                                                             366 ns          361 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_stddev                                                            6.93 ns         6.26 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_cv                                                                1.90 %          1.74 %             4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_mean                                                              230 ns          229 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_median                                                            231 ns          229 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_stddev                                                           5.37 ns         3.99 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_cv                                                               2.34 %          1.74 %             4
-- Append string of 16 bytes and const literal of 16 bytes 32 times, 1024 total length --/repeats:1                0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_mean                                               5665 ns         5580 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_median                                             5665 ns         5580 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_stddev                                              178 ns          255 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_cv                                                 3.15 %          4.56 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba";_mean                                                      3902 ns         3902 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_median                                                    3908 ns         3880 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    74.9 ns         83.5 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        1.92 %          2.14 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                       822 ns          820 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_median                                                     822 ns          820 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    13.8 ns         20.1 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        1.68 %          2.46 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     535 ns          535 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   535 ns          531 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  10.9 ns         7.81 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      2.03 %          1.46 %             4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     377 ns          377 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   376 ns          377 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  5.35 ns         6.83 ns            4
lstringa<512> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      1.42 %          1.81 %             4
lstringa<1024> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                    286 ns          285 ns            4
