Benchmarks of simstr, version 1.7.2
Sources: https://github.com/orefkov/simstr
Results: https://orefkov.github.io/simstr/results.html
Compiler Clang 22.0.0, use libc++
2026-02-27T22:45:08+03:00
Running ./benchStr
Run on (32 X 2494.22 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x16)
  L1 Instruction 32 KiB (x16)
  L2 Unified 256 KiB (x16)
  L3 Unified 40960 KiB (x1)
Load Average: 0.03, 0.45, 0.43
***WARNING*** ASLR is enabled, the results may have unreproducible noise in them.
--------------------------------------------------------------------------------------------------------------------------------------------------------
Benchmark                                                                                                              Time             CPU   Iterations
std::string copy{str_with_len_N};/15_median                                                                         1.17 ns         1.17 ns            4
std::string copy{str_with_len_N};/15_stddev                                                                        0.050 ns        0.050 ns            4
std::string copy{str_with_len_N};/15_cv                                                                             4.28 %          4.28 %             4
std::string copy{str_with_len_N};/16_mean                                                                           1.22 ns         1.22 ns            4
std::string copy{str_with_len_N};/16_median                                                                         1.20 ns         1.20 ns            4
std::string copy{str_with_len_N};/16_stddev                                                                        0.091 ns        0.091 ns            4
std::string copy{str_with_len_N};/16_cv                                                                             7.42 %          7.42 %             4
std::string copy{str_with_len_N};/23_mean                                                                           23.9 ns         23.9 ns            4
std::string copy{str_with_len_N};/23_median                                                                         23.9 ns         23.9 ns            4
std::string copy{str_with_len_N};/23_stddev                                                                        0.073 ns        0.073 ns            4
std::string copy{str_with_len_N};/23_cv                                                                             0.31 %          0.31 %             4
std::string copy{str_with_len_N};/24_mean                                                                           24.6 ns         24.6 ns            4
std::string copy{str_with_len_N};/24_median                                                                         24.7 ns         24.7 ns            4
std::string copy{str_with_len_N};/24_stddev                                                                        0.974 ns        0.974 ns            4
std::string copy{str_with_len_N};/24_cv                                                                             3.96 %          3.96 %             4
std::string copy{str_with_len_N};/32_mean                                                                           23.8 ns         23.8 ns            4
std::string copy{str_with_len_N};/32_median                                                                         23.8 ns         23.8 ns            4
std::string copy{str_with_len_N};/32_stddev                                                                        0.382 ns        0.382 ns            4
std::string copy{str_with_len_N};/32_cv                                                                             1.61 %          1.61 %             4
std::string copy{str_with_len_N};/64_mean                                                                           25.7 ns         25.7 ns            4
std::string copy{str_with_len_N};/64_median                                                                         25.2 ns         25.2 ns            4
std::string copy{str_with_len_N};/64_stddev                                                                         1.35 ns         1.35 ns            4
std::string copy{str_with_len_N};/64_cv                                                                             5.25 %          5.25 %             4
std::string copy{str_with_len_N};/128_mean                                                                          26.5 ns         26.5 ns            4
std::string copy{str_with_len_N};/128_median                                                                        26.7 ns         26.7 ns            4
std::string copy{str_with_len_N};/128_stddev                                                                        1.17 ns         1.17 ns            4
std::string copy{str_with_len_N};/128_cv                                                                            4.40 %          4.40 %             4
std::string copy{str_with_len_N};/256_mean                                                                          27.7 ns         27.7 ns            4
std::string copy{str_with_len_N};/256_median                                                                        27.4 ns         27.4 ns            4
std::string copy{str_with_len_N};/256_stddev                                                                        1.18 ns         1.18 ns            4
std::string copy{str_with_len_N};/256_cv                                                                            4.25 %          4.25 %             4
std::string copy{str_with_len_N};/512_mean                                                                          31.2 ns         31.2 ns            4
std::string copy{str_with_len_N};/512_median                                                                        30.9 ns         30.9 ns            4
std::string copy{str_with_len_N};/512_stddev                                                                        1.01 ns         1.01 ns            4
std::string copy{str_with_len_N};/512_cv                                                                            3.24 %          3.24 %             4
std::string copy{str_with_len_N};/1024_mean                                                                         38.2 ns         38.2 ns            4
std::string copy{str_with_len_N};/1024_median                                                                       38.0 ns         38.0 ns            4
std::string copy{str_with_len_N};/1024_stddev                                                                       1.44 ns         1.44 ns            4
std::string copy{str_with_len_N};/1024_cv                                                                           3.76 %          3.76 %             4
std::string copy{str_with_len_N};/2048_mean                                                                         86.4 ns         86.4 ns            4
std::string copy{str_with_len_N};/2048_median                                                                       88.6 ns         88.6 ns            4
std::string copy{str_with_len_N};/2048_stddev                                                                       4.83 ns         4.83 ns            4
std::string copy{str_with_len_N};/2048_cv                                                                           5.59 %          5.59 %             4
std::string copy{str_with_len_N};/4096_mean                                                                          115 ns          115 ns            4
std::string copy{str_with_len_N};/4096_median                                                                        116 ns          116 ns            4
std::string copy{str_with_len_N};/4096_stddev                                                                       3.08 ns         3.08 ns            4
std::string copy{str_with_len_N};/4096_cv                                                                           2.67 %          2.67 %             4
stringa copy{str_with_len_N};/15_mean                                                                               1.10 ns         1.10 ns            4
stringa copy{str_with_len_N};/15_median                                                                             1.10 ns         1.10 ns            4
stringa copy{str_with_len_N};/15_stddev                                                                            0.024 ns        0.024 ns            4
stringa copy{str_with_len_N};/15_cv                                                                                 2.13 %          2.13 %             4
stringa copy{str_with_len_N};/16_mean                                                                               1.14 ns         1.14 ns            4
stringa copy{str_with_len_N};/16_median                                                                             1.13 ns         1.13 ns            4
stringa copy{str_with_len_N};/16_stddev                                                                            0.036 ns        0.036 ns            4
stringa copy{str_with_len_N};/16_cv                                                                                 3.18 %          3.18 %             4
stringa copy{str_with_len_N};/23_mean                                                                               1.11 ns         1.11 ns            4
stringa copy{str_with_len_N};/23_median                                                                             1.11 ns         1.11 ns            4
stringa copy{str_with_len_N};/23_stddev                                                                            0.015 ns        0.015 ns            4
stringa copy{str_with_len_N};/23_cv                                                                                 1.38 %          1.38 %             4
stringa copy{str_with_len_N};/24_mean                                                                               16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/24_median                                                                             16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/24_stddev                                                                            0.057 ns        0.057 ns            4
stringa copy{str_with_len_N};/24_cv                                                                                 0.35 %          0.35 %             4
stringa copy{str_with_len_N};/32_mean                                                                               16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/32_median                                                                             16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/32_stddev                                                                            0.039 ns        0.039 ns            4
stringa copy{str_with_len_N};/32_cv                                                                                 0.24 %          0.24 %             4
stringa copy{str_with_len_N};/64_mean                                                                               16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/64_median                                                                             16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/64_stddev                                                                            0.256 ns        0.256 ns            4
stringa copy{str_with_len_N};/64_cv                                                                                 1.58 %          1.58 %             4
stringa copy{str_with_len_N};/128_mean                                                                              16.2 ns         16.2 ns            4
stringa copy{str_with_len_N};/128_median                                                                            16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/128_stddev                                                                           0.237 ns        0.237 ns            4
stringa copy{str_with_len_N};/128_cv                                                                                1.47 %          1.47 %             4
stringa copy{str_with_len_N};/256_mean                                                                              16.3 ns         16.3 ns            4
stringa copy{str_with_len_N};/256_median                                                                            16.2 ns         16.2 ns            4
stringa copy{str_with_len_N};/256_stddev                                                                           0.443 ns        0.443 ns            4
stringa copy{str_with_len_N};/256_cv                                                                                2.72 %          2.72 %             4
stringa copy{str_with_len_N};/512_mean                                                                              16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/512_median                                                                            16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/512_stddev                                                                           0.033 ns        0.033 ns            4
stringa copy{str_with_len_N};/512_cv                                                                                0.21 %          0.21 %             4
stringa copy{str_with_len_N};/1024_mean                                                                             16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/1024_median                                                                           16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/1024_stddev                                                                          0.059 ns        0.059 ns            4
stringa copy{str_with_len_N};/1024_cv                                                                               0.37 %          0.37 %             4
stringa copy{str_with_len_N};/2048_mean                                                                             16.2 ns         16.2 ns            4
stringa copy{str_with_len_N};/2048_median                                                                           16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/2048_stddev                                                                          0.282 ns        0.282 ns            4
stringa copy{str_with_len_N};/2048_cv                                                                               1.75 %          1.75 %             4
stringa copy{str_with_len_N};/4096_mean                                                                             16.0 ns         16.0 ns            4
stringa copy{str_with_len_N};/4096_median                                                                           16.1 ns         16.1 ns            4
stringa copy{str_with_len_N};/4096_stddev                                                                          0.042 ns        0.042 ns            4
stringa copy{str_with_len_N};/4096_cv                                                                               0.26 %          0.26 %             4
lstringa<16> copy{str_with_len_N};/15_mean                                                                          1.13 ns         1.13 ns            4
lstringa<16> copy{str_with_len_N};/15_median                                                                        1.13 ns         1.13 ns            4
lstringa<16> copy{str_with_len_N};/15_stddev                                                                       0.032 ns        0.032 ns            4
lstringa<16> copy{str_with_len_N};/15_cv                                                                            2.84 %          2.84 %             4
lstringa<16> copy{str_with_len_N};/16_mean                                                                          5.27 ns         5.27 ns            4
lstringa<16> copy{str_with_len_N};/16_median                                                                        5.25 ns         5.25 ns            4
lstringa<16> copy{str_with_len_N};/16_stddev                                                                       0.172 ns        0.172 ns            4
lstringa<16> copy{str_with_len_N};/16_cv                                                                            3.26 %          3.26 %             4
lstringa<16> copy{str_with_len_N};/23_mean                                                                          5.22 ns         5.22 ns            4
lstringa<16> copy{str_with_len_N};/23_median                                                                        5.19 ns         5.19 ns            4
lstringa<16> copy{str_with_len_N};/23_stddev                                                                       0.160 ns        0.160 ns            4
lstringa<16> copy{str_with_len_N};/23_cv                                                                            3.06 %          3.06 %             4
lstringa<16> copy{str_with_len_N};/24_mean                                                                          23.1 ns         23.1 ns            4
lstringa<16> copy{str_with_len_N};/24_median                                                                        23.0 ns         23.0 ns            4
lstringa<16> copy{str_with_len_N};/24_stddev                                                                       0.960 ns        0.960 ns            4
lstringa<16> copy{str_with_len_N};/24_cv                                                                            4.15 %          4.15 %             4
lstringa<16> copy{str_with_len_N};/32_mean                                                                          22.8 ns         22.8 ns            4
lstringa<16> copy{str_with_len_N};/32_median                                                                        22.7 ns         22.7 ns            4
lstringa<16> copy{str_with_len_N};/32_stddev                                                                       0.628 ns        0.628 ns            4
lstringa<16> copy{str_with_len_N};/32_cv                                                                            2.75 %          2.75 %             4
lstringa<16> copy{str_with_len_N};/64_mean                                                                          24.2 ns         24.2 ns            4
lstringa<16> copy{str_with_len_N};/64_median                                                                        24.2 ns         24.2 ns            4
lstringa<16> copy{str_with_len_N};/64_stddev                                                                       0.661 ns        0.661 ns            4
lstringa<16> copy{str_with_len_N};/64_cv                                                                            2.73 %          2.73 %             4
lstringa<16> copy{str_with_len_N};/128_mean                                                                         23.9 ns         23.9 ns            4
lstringa<16> copy{str_with_len_N};/128_median                                                                       23.8 ns         23.8 ns            4
lstringa<16> copy{str_with_len_N};/128_stddev                                                                      0.313 ns        0.313 ns            4
lstringa<16> copy{str_with_len_N};/128_cv                                                                           1.31 %          1.31 %             4
lstringa<16> copy{str_with_len_N};/256_mean                                                                         26.8 ns         26.8 ns            4
lstringa<16> copy{str_with_len_N};/256_median                                                                       26.8 ns         26.8 ns            4
lstringa<16> copy{str_with_len_N};/256_stddev                                                                      0.562 ns        0.562 ns            4
lstringa<16> copy{str_with_len_N};/256_cv                                                                           2.10 %          2.10 %             4
lstringa<16> copy{str_with_len_N};/512_mean                                                                         29.0 ns         29.0 ns            4
lstringa<16> copy{str_with_len_N};/512_median                                                                       29.0 ns         29.0 ns            4
lstringa<16> copy{str_with_len_N};/512_stddev                                                                       1.21 ns         1.21 ns            4
lstringa<16> copy{str_with_len_N};/512_cv                                                                           4.19 %          4.19 %             4
lstringa<16> copy{str_with_len_N};/1024_mean                                                                        78.3 ns         78.3 ns            4
lstringa<16> copy{str_with_len_N};/1024_median                                                                      84.9 ns         84.9 ns            4
lstringa<16> copy{str_with_len_N};/1024_stddev                                                                      17.1 ns         17.1 ns            4
lstringa<16> copy{str_with_len_N};/1024_cv                                                                         21.87 %         21.87 %             4
lstringa<16> copy{str_with_len_N};/2048_mean                                                                        74.6 ns         74.6 ns            4
lstringa<16> copy{str_with_len_N};/2048_median                                                                      76.2 ns         76.2 ns            4
lstringa<16> copy{str_with_len_N};/2048_stddev                                                                      7.81 ns         7.81 ns            4
lstringa<16> copy{str_with_len_N};/2048_cv                                                                         10.47 %         10.47 %             4
lstringa<16> copy{str_with_len_N};/4096_mean                                                                        89.5 ns         89.5 ns            4
lstringa<16> copy{str_with_len_N};/4096_median                                                                      89.9 ns         89.9 ns            4
lstringa<16> copy{str_with_len_N};/4096_stddev                                                                      3.44 ns         3.44 ns            4
lstringa<16> copy{str_with_len_N};/4096_cv                                                                          3.84 %          3.84 %             4
lstringa<512> copy{str_with_len_N};/15_mean                                                                         1.14 ns         1.14 ns            4
lstringa<512> copy{str_with_len_N};/15_median                                                                       1.14 ns         1.14 ns            4
lstringa<512> copy{str_with_len_N};/15_stddev                                                                      0.050 ns        0.050 ns            4
lstringa<512> copy{str_with_len_N};/15_cv                                                                           4.37 %          4.37 %             4
lstringa<512> copy{str_with_len_N};/16_mean                                                                         4.80 ns         4.80 ns            4
lstringa<512> copy{str_with_len_N};/16_median                                                                       4.80 ns         4.80 ns            4
lstringa<512> copy{str_with_len_N};/16_stddev                                                                      0.066 ns        0.066 ns            4
lstringa<512> copy{str_with_len_N};/16_cv                                                                           1.37 %          1.37 %             4
lstringa<512> copy{str_with_len_N};/23_mean                                                                         4.97 ns         4.97 ns            4
lstringa<512> copy{str_with_len_N};/23_median                                                                       4.94 ns         4.94 ns            4
lstringa<512> copy{str_with_len_N};/23_stddev                                                                      0.189 ns        0.189 ns            4
lstringa<512> copy{str_with_len_N};/23_cv                                                                           3.80 %          3.80 %             4
lstringa<512> copy{str_with_len_N};/24_mean                                                                         4.42 ns         4.42 ns            4
lstringa<512> copy{str_with_len_N};/24_median                                                                       4.38 ns         4.38 ns            4
lstringa<512> copy{str_with_len_N};/24_stddev                                                                      0.122 ns        0.122 ns            4
lstringa<512> copy{str_with_len_N};/24_cv                                                                           2.75 %          2.75 %             4
lstringa<512> copy{str_with_len_N};/32_mean                                                                         4.72 ns         4.72 ns            4
lstringa<512> copy{str_with_len_N};/32_median                                                                       4.67 ns         4.67 ns            4
lstringa<512> copy{str_with_len_N};/32_stddev                                                                      0.243 ns        0.243 ns            4
lstringa<512> copy{str_with_len_N};/32_cv                                                                           5.15 %          5.15 %             4
lstringa<512> copy{str_with_len_N};/64_mean                                                                         6.10 ns         6.10 ns            4
lstringa<512> copy{str_with_len_N};/64_median                                                                       6.08 ns         6.08 ns            4
lstringa<512> copy{str_with_len_N};/64_stddev                                                                      0.223 ns        0.223 ns            4
lstringa<512> copy{str_with_len_N};/64_cv                                                                           3.65 %          3.65 %             4
lstringa<512> copy{str_with_len_N};/128_mean                                                                        6.39 ns         6.39 ns            4
lstringa<512> copy{str_with_len_N};/128_median                                                                      6.34 ns         6.34 ns            4
lstringa<512> copy{str_with_len_N};/128_stddev                                                                     0.156 ns        0.156 ns            4
lstringa<512> copy{str_with_len_N};/128_cv                                                                          2.45 %          2.45 %             4
lstringa<512> copy{str_with_len_N};/256_mean                                                                        8.09 ns         8.09 ns            4
lstringa<512> copy{str_with_len_N};/256_median                                                                      8.15 ns         8.15 ns            4
lstringa<512> copy{str_with_len_N};/256_stddev                                                                     0.300 ns        0.300 ns            4
lstringa<512> copy{str_with_len_N};/256_cv                                                                          3.71 %          3.71 %             4
lstringa<512> copy{str_with_len_N};/512_mean                                                                        10.5 ns         10.5 ns            4
lstringa<512> copy{str_with_len_N};/512_median                                                                      10.3 ns         10.3 ns            4
lstringa<512> copy{str_with_len_N};/512_stddev                                                                     0.608 ns        0.608 ns            4
lstringa<512> copy{str_with_len_N};/512_cv                                                                          5.80 %          5.80 %             4
lstringa<512> copy{str_with_len_N};/1024_mean                                                                       51.8 ns         51.8 ns            4
lstringa<512> copy{str_with_len_N};/1024_median                                                                     51.7 ns         51.7 ns            4
lstringa<512> copy{str_with_len_N};/1024_stddev                                                                    0.810 ns        0.810 ns            4
lstringa<512> copy{str_with_len_N};/1024_cv                                                                         1.56 %          1.56 %             4
lstringa<512> copy{str_with_len_N};/2048_mean                                                                       73.1 ns         73.1 ns            4
lstringa<512> copy{str_with_len_N};/2048_median                                                                     76.7 ns         76.7 ns            4
lstringa<512> copy{str_with_len_N};/2048_stddev                                                                     8.49 ns         8.49 ns            4
lstringa<512> copy{str_with_len_N};/2048_cv                                                                        11.61 %         11.61 %             4
lstringa<512> copy{str_with_len_N};/4096_mean                                                                       86.2 ns         86.2 ns            4
lstringa<512> copy{str_with_len_N};/4096_median                                                                     86.4 ns         86.4 ns            4
lstringa<512> copy{str_with_len_N};/4096_stddev                                                                     1.26 ns         1.26 ns            4
lstringa<512> copy{str_with_len_N};/4096_cv                                                                         1.46 %          1.46 %             4
-----  Convert to int '1234567'  ---------/repeats:1                                                               0.000 ns        0.000 ns   1000000000000
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_mean                                          27.0 ns         27.0 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_median                                        27.1 ns         27.1 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_stddev                                       0.278 ns        0.278 ns            4
std::string s = "123456789"; int res = std::strtol(s.c_str(), 0, 10);_cv                                            1.03 %          1.03 %             4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_mean                     17.0 ns         17.0 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_median                   17.0 ns         17.0 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_stddev                  0.191 ns        0.191 ns            4
std::string_view s = "123456789"; std::from_chars(s.data(), s.data() + s.size(), res, 10);_cv                       1.12 %          1.12 %             4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                              9.41 ns         9.41 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                            9.32 ns         9.32 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                           0.221 ns        0.221 ns            4
stringa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                2.35 %          2.35 %             4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                                  9.40 ns         9.40 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                                9.31 ns         9.31 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                               0.289 ns        0.289 ns            4
ssa s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                                    3.08 %          3.08 %             4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_mean                                         9.44 ns         9.44 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_median                                       9.47 ns         9.47 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_stddev                                      0.153 ns        0.153 ns            4
lstringa<20> s = "123456789"; int res = s.to_int<int, true, 10, false>_cv                                           1.62 %          1.62 %             4
-----  Convert to unsigned 'abcDef'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_mean                                             23.3 ns         23.3 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_median                                           23.3 ns         23.3 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_stddev                                          0.192 ns        0.192 ns            4
std::string s = "abcDef"; int res = std::strtol(s.c_str(), 0, 16);_cv                                               0.82 %          0.82 %             4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_mean                        21.9 ns         21.9 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_median                      21.9 ns         21.9 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_stddev                     0.300 ns        0.300 ns            4
std::string_view s = "abcDef"; std::from_chars(s.data(), s.data() + s.size(), res, 16);_cv                          1.37 %          1.37 %             4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                 7.71 ns         7.71 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                               7.64 ns         7.64 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                              0.209 ns        0.209 ns            4
stringa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                   2.71 %          2.71 %             4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                                     7.62 ns         7.62 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                                   7.55 ns         7.55 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                                  0.225 ns        0.225 ns            4
ssa s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                                       2.95 %          2.95 %             4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_mean                                            7.41 ns         7.41 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_median                                          7.44 ns         7.44 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_stddev                                         0.065 ns        0.065 ns            4
lstringa<20> s = "abcDef"; int res = s.to_int<int, true, 16, false>_cv                                              0.88 %          0.88 %             4
-----  Convert to int '    1234567'  ---------/repeats:1                                                           0.000 ns        0.000 ns   1000000000000
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_mean                                       28.6 ns         28.6 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_median                                     28.7 ns         28.7 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_stddev                                    0.530 ns        0.530 ns            4
std::string s = "    123456789"; int res = std::strtol(s.c_str(), 0, 0);_cv                                         1.85 %          1.85 %             4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_mean                                        11.1 ns         11.1 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_median                                      10.9 ns         10.9 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_stddev                                     0.625 ns        0.625 ns            4
stringa s = "    123456789"; int res = s.to_int<int>; // Check overflow_cv                                          5.65 %          5.65 %             4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_mean                                  13.1 ns         13.1 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_median                                13.1 ns         13.1 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_stddev                               0.470 ns        0.470 ns            4
ssa s = "    123456789"; int res = s.to_int<int, false>; // No check overflow_cv                                    3.60 %          3.60 %             4
-----  Convert to double '1234.567e10'  ---------/repeats:1                                                        0.000 ns        0.000 ns   1000000000000
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_mean                                   66.6 ns         66.6 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_median                                 66.5 ns         66.5 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_stddev                                 1.69 ns         1.69 ns            4
std::string s = "1234.567e10"; double res = std::strtod(s.c_str(), nullptr);_cv                                     2.53 %          2.53 %             4
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);                      ERROR OCCURRED: 'not implemented'
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);                      ERROR OCCURRED: 'not implemented'
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);                      ERROR OCCURRED: 'not implemented'
std::string_view s = "1234.567e10"; std::from_chars(s.data(), s.data() + s.size(), res);                      ERROR OCCURRED: 'not implemented'
ssa s = "1234.567e10"; double res = *s.to_double()_mean                                                             34.2 ns         34.2 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_median                                                           34.0 ns         34.0 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_stddev                                                          0.705 ns        0.705 ns            4
ssa s = "1234.567e10"; double res = *s.to_double()_cv                                                               2.06 %          2.06 %             4
-- Append const literal of 16 bytes 64 times, 1024 total length --/repeats:1                                       0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << "abbaabbaabbaabba";_mean                                                          1948 ns         1948 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_median                                                        1942 ns         1942 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_stddev                                                        21.2 ns         21.2 ns            4
std::stringstream str; ... str << "abbaabbaabbaabba";_cv                                                            1.09 %          1.09 %             4
std::string str; ... str += "abbaabbaabbaabba";_mean                                                                 419 ns          419 ns            4
std::string str; ... str += "abbaabbaabbaabba";_median                                                               424 ns          424 ns            4
std::string str; ... str += "abbaabbaabbaabba";_stddev                                                              30.8 ns         30.8 ns            4
std::string str; ... str += "abbaabbaabbaabba";_cv                                                                  7.33 %          7.33 %             4
lstringa<8> str; ... str += "abbaabbaabbaabba";_mean                                                                 381 ns          381 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_median                                                               387 ns          387 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_stddev                                                              19.1 ns         19.1 ns            4
lstringa<8> str; ... str += "abbaabbaabbaabba";_cv                                                                  5.00 %          5.00 %             4
lstringa<128> str; ... str += "abbaabbaabbaabba";_mean                                                               279 ns          279 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_median                                                             287 ns          287 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_stddev                                                            24.2 ns         24.2 ns            4
lstringa<128> str; ... str += "abbaabbaabbaabba";_cv                                                                8.65 %          8.65 %             4
lstringa<512> str; ... str += "abbaabbaabbaabba";_mean                                                               253 ns          253 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_median                                                             260 ns          260 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_stddev                                                            21.7 ns         21.7 ns            4
lstringa<512> str; ... str += "abbaabbaabbaabba";_cv                                                                8.57 %          8.57 %             4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_mean                                                              157 ns          157 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_median                                                            156 ns          156 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_stddev                                                           2.06 ns         2.06 ns            4
lstringa<1024> str; ... str += "abbaabbaabbaabba";_cv                                                               1.31 %          1.31 %             4
-- Append string of 16 bytes and const literal of 16 bytes 32 times, 1024 total length --/repeats:1                0.000 ns        0.000 ns   1000000000000
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_mean                                               1961 ns         1961 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_median                                             1969 ns         1969 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_stddev                                             32.4 ns         32.4 ns            4
std::stringstream str; ... str << str_var << "abbaabbaabbaabba";_cv                                                 1.65 %          1.65 %             4
std::string str; ... str += str_var + "abbaabbaabbaabba";_mean                                                      1263 ns         1263 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_median                                                    1254 ns         1254 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    42.6 ns         42.6 ns            4
std::string str; ... str += str_var + "abbaabbaabbaabba";_cv                                                        3.37 %          3.37 %             4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                       467 ns          467 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_median                                                     445 ns          445 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                    61.8 ns         61.8 ns            4
lstringa<8> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                       13.23 %         13.23 %             4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_mean                                                     355 ns          355 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_median                                                   358 ns          358 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_stddev                                                  13.6 ns         13.6 ns            4
lstringa<128> str; ... str += str_var + "abbaabbaabbaabba";_cv                                                      3.83 %          3.83 %             4
